OBJECTID,ClassName,ClassValue,ORIG_FID,B2,B3,B4,B8,CMRI,EVI,GNDVI,NDVI,NDWI,SAVI,VV,GLCM_Mean,GLCM_Homogeinity,GLCM_Entropy,GLCM_Correlation
134,Dense_Mangrove,5,203,0.015,0.0242,0.0146,0.279199988,1.741087317,0.527385771,0.840474606,0.900612652,0.247422665,0.49999997,-9.884319305,18.5714283,0.747391462,5.267918587,0.963979125
135,Dense_Mangrove,5,204,0.0064,0.031199999,0.0135,0.287600011,1.714594841,0.518892944,0.804266036,0.910328805,0.395973146,0.513231814,-7.890536785,27.54999924,0.299934775,7.768259525,0.911240757
136,Dense_Mangrove,5,205,0.0111,0.020099999,0.0102,0.287800014,1.80098176,0.548291564,0.869438112,0.931543648,0.326732635,0.521804512,-9.631017685,21.5357151,0.479681224,5.899106979,0.95141542
137,Dense_Mangrove,5,206,0.0185,0.0352,0.0189,0.389200002,1.741494417,0.678776979,0.834118783,0.907375634,0.30129391,0.611661732,-7.349869251,28.09285736,0.342533469,7.170980453,0.928681493
138,Dense_Mangrove,5,207,0.0109,0.0272,0.0086,0.275400013,1.759661317,0.535635412,0.820224702,0.939436615,0.519553065,0.510459185,-8.629181862,22.82857132,0.918225348,4.604238033,0.982327163
139,Dense_Mangrove,5,208,0,0.0087,0.0011,0.256599993,1.925876856,0.505660236,0.93441385,0.991462946,0.775510192,0.505807042,-7.868785858,28,0.6912148,5.593702793,0.981107056
140,Dense_Mangrove,5,209,0.0185,0.032699998,0.020300001,0.286799997,1.663100719,0.524668276,0.795305192,0.867795527,0.233962223,0.49529177,-8.754869461,27.47142792,0.515223026,6.794599533,0.941365242
141,Dense_Mangrove,5,210,0.0197,0.040100001,0.022299999,0.385199994,1.701979399,0.661622584,0.811427236,0.890552163,0.285256445,0.599834681,-6.685338974,37.30714417,1.146806717,3.538989067,0.996918857
142,Dense_Mangrove,5,211,0.0265,0.047200002,0.0276,0.344799995,1.610955954,0.604582012,0.759183645,0.851772308,0.262032121,0.545392036,-6.313615799,35.37142944,0.746351063,5.463933945,0.980862617
143,Dense_Mangrove,5,212,0.021299999,0.041099999,0.020199999,0.387600005,1.709189415,0.680849493,0.80825752,0.900931835,0.340946168,0.607072055,-5.339741707,35.65714264,0.799990892,4.905604362,0.964860976
144,Dense_Mangrove,5,213,0.0011,0.0128,0.0087,0.200599998,1.796903253,0.385480702,0.880037487,0.916865766,0.190697655,0.405822635,-7.822663307,29.33571434,0.739943385,5.363820553,0.982996702
145,Sparse_Mangrove,6,214,0.0407,0.059300002,0.046,0.249599993,1.304825544,0.417093456,0.616056979,0.688768625,0.126305804,0.383861214,-9.151673317,23.51428604,0.582698643,6.595870495,0.960559607
146,Sparse_Mangrove,6,215,0.039999999,0.056299999,0.046300001,0.226600006,1.262661099,0.374252737,0.601979494,0.660681546,0.097465865,0.349915922,-8.565511703,27.19285774,0.429649085,7.042874813,0.953170598
147,Sparse_Mangrove,6,216,0.036200002,0.057999998,0.041099999,0.2412,1.321119905,0.411288351,0.612299502,0.708820403,0.170534804,0.38367635,-7.10008955,30.5,0.483916134,6.769800186,0.972487509
148,Sparse_Mangrove,6,217,0.046399999,0.0647,0.0482,0.226999998,1.206102848,0.382639945,0.556393564,0.649709284,0.146147028,0.34597522,-6.117765427,38.41428757,1.103361368,3.079106092,0.997430563
149,Sparse_Mangrove,6,218,0.044500001,0.0722,0.052900001,0.238199994,1.171344757,0.379138172,0.534793794,0.636551023,0.154276565,0.351346225,-5.557846546,34.4642868,0.544791162,6.402406216,0.976145864
150,Sparse_Mangrove,6,219,0.026799999,0.057500001,0.0306,0.296400011,1.487893462,0.519546509,0.675049424,0.812844038,0.305334866,0.482104003,-11.71356773,14.3214283,1.715714335,0.44989422,0.996736348
151,Sparse_Mangrove,6,220,0.020400001,0.050500002,0.033599999,0.269800007,1.4631809,0.447891414,0.684670627,0.778510213,0.200951278,0.44100076,-6.753043175,28.95714378,0.45475477,7.361436844,0.945220172
152,Sparse_Mangrove,6,221,0.027000001,0.054400001,0.031500001,0.262400001,1.442206979,0.462206751,0.656565666,0.785641372,0.266589046,0.436264008,-12.60668564,17.40714264,0.638452113,6.108010292,0.903946519
153,Sparse_Mangrove,6,222,0.040800001,0.058200002,0.041099999,0.220799997,1.268935442,0.386817634,0.58279568,0.686139762,0.172205463,0.353786588,-8.205710411,29.61428642,0.447439075,6.881738663,0.96849376
154,Sparse_Mangrove,6,223,0.019200001,0.0572,0.0306,0.273200005,1.452304721,0.461989641,0.653753042,0.798551679,0.30296126,0.452724576,-9.846086502,18.27142906,0.668479204,5.372314453,0.961233914
155,Sparse_Mangrove,6,224,0.045299999,0.064099997,0.045000002,0.236000001,1.252524376,0.409431934,0.5728091,0.679715276,0.175068706,0.366837382,-7.707807064,25.6428566,0.600500643,6.36247921,0.971233964
156,Sparse_Mangrove,6,225,0.039799999,0.055500001,0.037999999,0.236200005,1.342302084,0.425066501,0.619472086,0.722830057,0.187165797,0.384009302,-7.393540382,28.65714264,0.419930607,6.503563404,0.961869419
157,Sparse_Mangrove,6,226,0.034000002,0.050700001,0.038600001,0.254200011,1.403770804,0.437926561,0.667431951,0.736338794,0.135498315,0.407921314,-7.230838776,32.69285583,0.645600915,5.794449806,0.986046016
158,Sparse_Mangrove,6,227,0.033799998,0.0524,0.034600001,0.227200001,1.360854864,0.407601804,0.625178814,0.73567611,0.204597697,0.37923339,-8.392589569,25.47142792,0.56385392,6.22617197,0.962493598
159,Sparse_Mangrove,6,228,0.040399998,0.058400001,0.037500001,0.257600009,1.376228571,0.466471702,0.630379736,0.745848835,0.217935339,0.415230811,-7.992473602,24.86428642,0.556722462,6.571489334,0.970566571
160,Sparse_Mangrove,6,229,0.0297,0.052999999,0.035799999,0.267399997,1.433015823,0.459724486,0.669163525,0.763852239,0.193693697,0.432519913,-11.81048965,14.85000038,1.455882311,1.675900578,0.981971085
161,Sparse_Mangrove,6,230,0.030200001,0.053599998,0.028000001,0.280000001,1.496838927,0.515759289,0.678657055,0.818181813,0.313725471,0.467821777,-8.294359207,22.16428566,0.612088144,5.908175945,0.96089983
162,Sparse_Mangrove,6,231,0.0363,0.0561,0.035399999,0.251199991,1.387850285,0.4528476,0.634884477,0.752965808,0.226229519,0.411517918,-9.871202469,18.37857056,0.73052907,5.469961166,0.956770241
163,Sparse_Mangrove,6,232,0.031599998,0.056499999,0.035799999,0.27700001,1.432269216,0.4805547,0.66116941,0.771099746,0.22426869,0.445127964,-7.934117317,23.52857208,0.529362261,6.374660492,0.957705736
164,Sparse_Mangrove,6,233,0.0308,0.057399999,0.0359,0.244800001,1.364330053,0.424869835,0.620119154,0.744210899,0.230439425,0.401370555,-9.795862198,17.1428566,1.212268949,3.22870183,0.989524245
165,Sparse_Mangrove,6,234,0.0283,0.055199999,0.028999999,0.299800009,1.512615085,0.536641479,0.689014077,0.823601007,0.311163902,0.490106195,-9.064930916,21.65714264,0.454903722,6.707106113,0.908468485
166,Sparse_Mangrove,6,235,0.029200001,0.0612,0.035599999,0.254799992,1.367479205,0.438610524,0.612658203,0.754820943,0.264462829,0.415991902,-11.4223156,14.10714245,1.90142858,-0.586051881,0.998494744
167,Sparse_Mangrove,6,236,0.0294,0.0526,0.041700002,0.210600004,1.269745111,0.340441823,0.600303948,0.669441164,0.115588523,0.336767256,-8.194678307,23.10000038,0.558201969,5.932608128,0.962798178
168,Sparse_Mangrove,6,237,0.043000001,0.0612,0.0403,0.246600002,1.321405053,0.44236213,0.602339208,0.719065905,0.205911323,0.393252015,-8.363693237,28.20000076,0.535138726,6.138334274,0.966124773
169,Sparse_Mangrove,6,238,0.0348,0.058600001,0.040800001,0.240199998,1.317372918,0.407271236,0.607764363,0.709608555,0.179074436,0.382970542,-9.015144348,26.0714283,0.561283052,6.270077229,0.962555051
170,Sparse_Mangrove,6,239,0.051399998,0.064400002,0.052900001,0.216800004,1.14967525,0.356707573,0.541962981,0.607712269,0.098039217,0.319410175,-5.824723721,39.27142715,1.54285717,1.656827211,0.999185622
171,Sparse_Mangrove,6,240,0.032400001,0.0491,0.035,0.266600013,1.456849694,0.469357997,0.688945234,0.76790452,0.167657554,0.433383256,-6.524280548,34.72857285,0.664556146,5.635284424,0.983989358
172,Sparse_Mangrove,6,241,0.050000001,0.067199998,0.052999999,0.209199995,1.109476686,0.338916838,0.513748169,0.595728457,0.118136428,0.307399631,-6.788788795,37.3928566,1.096331358,3.595341682,0.995674253
173,Sparse_Mangrove,6,242,0.027799999,0.053800002,0.035700001,0.244599998,1.384683132,0.417699754,0.639410198,0.745272934,0.202234641,0.40157631,-9.82000351,15.18571472,1.242857099,2.572865963,0.983257949
174,Sparse_Mangrove,6,243,0.0254,0.058499999,0.0319,0.270000011,1.432507396,0.468368888,0.643835604,0.788671732,0.294247776,0.445379734,-8.958305359,27.04285622,0.415240228,7.342310905,0.954571128
175,Sparse_Mangrove,6,244,0.0407,0.060400002,0.048,0.226999998,1.230588913,0.369911134,0.579679847,0.650909066,0.114391156,0.34645161,-6.716272831,33.3928566,0.693284452,5.598594189,0.985070467
176,Sparse_Mangrove,6,245,0.0381,0.058600001,0.042599998,0.224199995,1.266232491,0.380218595,0.585572839,0.680659652,0.158102795,0.35524255,-7.910997391,30.20000076,0.463437736,6.899398804,0.971979737
177,Sparse_Mangrove,6,246,0.0396,0.060199998,0.0418,0.240199998,1.30274713,0.41541037,0.599201083,0.703546107,0.180392146,0.380562663,-8.992359161,24.00714302,0.472927213,7.188897133,0.956397891
178,Sparse_Mangrove,6,247,0.031300001,0.051199999,0.032600001,0.2588,1.445930004,0.463657618,0.669677436,0.776252568,0.221957028,0.428733885,-9.44214344,20.34285736,0.505450845,6.796256065,0.92169553
179,Sparse_Mangrove,6,248,0.0319,0.050900001,0.0339,0.230800003,1.382483602,0.411941916,0.638622642,0.74386096,0.200471699,0.386229903,-8.198307991,26.66428566,0.55514878,6.447422028,0.972752094
180,Sparse_Mangrove,6,249,0.037999999,0.058800001,0.041900001,0.241400003,1.312461615,0.41294089,0.608261168,0.704200506,0.167825207,0.38203752,-10.51995659,16.81428528,1.191172481,3.479125738,0.971557915
181,Sparse_Mangrove,6,250,0.027799999,0.056000002,0.036899999,0.248199999,1.372964621,0.418880343,0.631821156,0.741143465,0.205597445,0.403706551,-9.037237167,25.8214283,0.460285306,6.867712021,0.960033059
182,Sparse_Mangrove,6,251,0.032600001,0.0572,0.038600001,0.232600003,1.320584178,0.397638768,0.605244994,0.715339243,0.194154471,0.377334028,-9.034955978,23,0.482171744,6.707296371,0.934184551
183,Sparse_Mangrove,6,252,0.034499999,0.062600002,0.0416,0.233199999,1.273975372,0.391323864,0.57674104,0.697234333,0.201535523,0.370934427,-10.32816696,19.39999962,0.802029192,4.993701935,0.946414471
184,Sparse_Mangrove,6,253,0.039299998,0.0495,0.0396,0.215399995,1.315685868,0.379451752,0.626274049,0.689411759,0.111111112,0.349271506,-7.919000626,25.90714264,0.413860083,7.111076355,0.922683358
185,Sparse_Mangrove,6,254,0.044300001,0.054900002,0.0394,0.225799993,1.311700821,0.412407607,0.608835042,0.702865779,0.164369047,0.365394652,-6.878284931,34.2142868,0.544022918,6.399371147,0.978118777
186,Sparse_Mangrove,6,255,0.028899999,0.054900002,0.0363,0.230399996,1.342925906,0.394047648,0.615141928,0.727784038,0.20394738,0.379744351,-8.607271194,20.20000076,0.81780988,4.917750359,0.9769696
187,Sparse_Mangrove,6,256,0.039700001,0.0592,0.046799999,0.243000001,1.285225153,0.400065273,0.608206511,0.677018642,0.116981149,0.372625977,-7.081533432,29.10000038,0.461050332,6.365501881,0.965673566
188,Sparse_Mangrove,6,257,0.0337,0.0491,0.033100002,0.193800002,1.303959966,0.352520496,0.595718384,0.708241522,0.194647178,0.33161369,-6.252855301,34.92856979,0.804246306,4.876522064,0.986084759
189,Sparse_Mangrove,6,258,0.036400001,0.0546,0.0317,0.261400014,1.438122034,0.487230629,0.654430389,0.783691585,0.265353411,0.434434503,-9.344526291,20.88571358,0.704754829,5.537517071,0.964005888
190,Sparse_Mangrove,6,259,0.039299998,0.0469,0.036600001,0.169799998,1.212492347,0.304206818,0.5671435,0.645348847,0.12335328,0.282842577,-8.310682297,25.6428566,0.631881058,5.733579159,0.977694511
191,Sparse_Mangrove,6,260,0.031599998,0.057799999,0.038600001,0.273200005,1.403160691,0.462612391,0.650755286,0.752405405,0.199170098,0.433481157,-8.630929947,27.6785717,0.556808114,6.972233295,0.944340825
192,Sparse_Mangrove,6,261,0.030999999,0.0517,0.034400001,0.241999999,1.39902544,0.426844299,0.647940099,0.751085401,0.200929135,0.40108192,-9.244839668,25.62857056,0.508956492,6.628064156,0.95789957
193,Sparse_Mangrove,6,262,0.035599999,0.054400001,0.035599999,0.266600013,1.425453663,0.476013869,0.661059201,0.764394462,0.208888903,0.431937188,-7.813379288,24.75,0.49930957,6.567769051,0.940704823
194,Sparse_Mangrove,6,263,0.0273,0.055,0.0341,0.243599996,1.386025429,0.42120713,0.631614208,0.754411221,0.234567896,0.404076129,-7.483095169,32.2857132,0.513221562,6.748563766,0.97161299
195,Sparse_Mangrove,6,264,0.0285,0.055599999,0.032099999,0.236200005,1.379632711,0.419941574,0.618917108,0.760715604,0.267958939,0.398477167,-8.679431915,26.52142906,0.730936825,5.325949192,0.984183609
196,Sparse_Mangrove,6,265,0.031599998,0.053199999,0.0306,0.275599986,1.476529598,0.501145422,0.676398993,0.800130606,0.269689739,0.455842197,-8.780160904,22.59285736,0.561738729,6.150305748,0.963078678
197,Sparse_Mangrove,6,266,0.0276,0.055599999,0.035999998,0.243599996,1.37083149,0.414338171,0.628342271,0.742489278,0.213973805,0.39943561,-11.23160553,16.64999962,0.653533578,5.424052238,0.940291882
198,Sparse_Mangrove,6,267,0.040600002,0.052099999,0.0359,0.237000003,1.376471043,0.437973708,0.639571071,0.736899972,0.184090897,0.390283346,-8.563112259,29.5,0.436395675,6.977910519,0.950205028
199,Sparse_Mangrove,6,268,0.028999999,0.061999999,0.033799998,0.268999994,1.402127981,0.468787372,0.625377655,0.776750326,0.29436326,0.439461887,-9.552627563,20.3928566,0.580431223,6.585381985,0.942614675
200,Sparse_Mangrove,6,269,0.0274,0.0515,0.035799999,0.238399997,1.383581758,0.40594694,0.644705057,0.73887676,0.179839656,0.392534226,-8.504457474,23.6428566,0.795143187,4.61245203,0.979295433
201,Sparse_Mangrove,6,270,0.0277,0.048999999,0.034600001,0.275599986,1.475008011,0.472382277,0.698089957,0.776918113,0.172248781,0.446186095,-8.213512421,25.75714302,0.344934374,7.589378834,0.933177233
202,Sparse_Mangrove,6,271,0.0403,0.058800001,0.045600001,0.221399993,1.238726735,0.368476182,0.580299795,0.65842694,0.126436785,0.343807042,-9.232197762,21.79285622,0.827875137,4.733015537,0.964065731
203,Sparse_Mangrove,6,272,0.0284,0.054299999,0.0372,0.230800003,1.341469049,0.390008062,0.61908102,0.722388089,0.186885238,0.378125012,-8.873754501,23.48571396,0.478647172,7.158575535,0.944308162
204,Sparse_Mangrove,6,273,0.0273,0.057,0.0374,0.264400005,1.397455573,0.44196099,0.645301819,0.752153754,0.207627118,0.424669504,-9.485292435,19.5,0.648413539,5.989206791,0.960124671
205,Sparse_Mangrove,6,274,0.0341,0.053399999,0.044399999,0.233799994,1.308938861,0.380489379,0.628133714,0.680805147,0.092024535,0.365073234,-8.404844284,29.79999924,0.41253835,7.185979843,0.929184437
206,Sparse_Mangrove,6,275,0.041999999,0.062199999,0.038800001,0.287400007,1.406273961,0.515682042,0.644164801,0.76210916,0.23168315,0.451343507,-7.44793129,25.58571434,0.580356419,6.326562881,0.962651193
207,Sparse_Mangrove,6,276,0.0294,0.0482,0.032099999,0.268999994,1.482872605,0.477197647,0.696090817,0.786781788,0.200498134,0.443577588,-7.734278679,31.52857208,0.771570802,5.203316689,0.991026402
208,Sparse_Mangrove,6,277,0.031399999,0.055599999,0.031500001,0.246800005,1.405900717,0.448429555,0.632275164,0.773625612,0.276693434,0.414942831,-11.01997185,18.41428566,0.675521135,5.655780792,0.919574142
209,Sparse_Mangrove,6,278,0.020400001,0.049800001,0.033199999,0.270000011,1.469558001,0.449779689,0.68855536,0.781002641,0.200000018,0.442231089,-9.294326782,23.58571434,0.42909646,6.78964901,0.948860586
210,Sparse_Mangrove,6,279,0.027799999,0.0524,0.036600001,0.240999997,1.379119635,0.408114344,0.642808437,0.736311257,0.177528083,0.394290119,-6.764399529,36.54999924,0.928798735,4.458171368,0.986594677
211,Sparse_Mangrove,6,280,0.0265,0.050500002,0.0298,0.270200014,1.486397266,0.48070389,0.685063899,0.801333368,0.257783324,0.450750023,-9.223800659,19.57857132,0.571936429,6.205295086,0.935578167
212,Sparse_Mangrove,6,281,0.032600001,0.057500001,0.038199998,0.237800002,1.333753943,0.408179969,0.610565543,0.7231884,0.201671913,0.38582474,-11.08041191,20,0.574786723,6.124960899,0.884135485
213,Sparse_Mangrove,6,282,0.038699999,0.0506,0.035399999,0.255199999,1.425430894,0.466726124,0.66906476,0.756366134,0.176744193,0.41702503,-11.22902489,21.04285622,0.534973502,6.376502514,0.888430715
214,Sparse_Mangrove,6,283,0.038600001,0.061000001,0.0416,0.251399994,1.325515985,0.432934374,0.609475017,0.716040969,0.18908383,0.396847397,-6.767511368,29.00714302,0.377992034,7.187797546,0.952481747
215,Sparse_Mangrove,6,284,0.0306,0.056600001,0.032600001,0.25999999,1.419621229,0.463665277,0.642451048,0.777170181,0.269058287,0.430355787,-8.52176857,24.55714226,1.079922438,3.660084963,0.992000401
216,Sparse_Mangrove,6,285,0.028899999,0.057399999,0.035599999,0.239800006,1.355195165,0.412808806,0.613728166,0.741466939,0.234408602,0.395021945,-7.381602287,26.51428604,0.352716744,7.161037922,0.912597477
217,Sparse_Mangrove,6,286,0.0337,0.054000001,0.0394,0.231999993,1.33203125,0.396084398,0.622377634,0.709653616,0.156316921,0.374513865,-8.195323944,28.79285622,0.392775565,7.197126865,0.958527803
218,Sparse_Mangrove,6,287,0.029300001,0.0517,0.0348,0.243200004,1.399012923,0.422803819,0.649372697,0.749640286,0.195375711,0.4017995,-8.518493652,26.47142792,0.596585155,6.269860268,0.964250743
219,Sparse_Mangrove,6,288,0.0188,0.054200001,0.030999999,0.256599993,1.435645461,0.433312833,0.651222646,0.784422815,0.272300482,0.429659724,-9.621731758,16.34285736,1.254285693,2.719831705,0.991401255
220,Sparse_Mangrove,6,289,0.039799999,0.057799999,0.040199999,0.256199986,1.360592008,0.450412869,0.631847143,0.728744924,0.179591835,0.406830728,-10.41108608,15.82857132,1.460000038,1.923794627,0.994213104
221,Sparse_Mangrove,6,290,0.046,0.056200001,0.041200001,0.247999996,1.345582247,0.449487031,0.630506217,0.715076089,0.154004112,0.393056244,-6.676640511,37.66428757,1.121519089,3.475672007,0.995895922
222,Sparse_Mangrove,6,291,0.0319,0.054699998,0.033599999,0.243599996,1.390830874,0.435341418,0.633255124,0.75757575,0.238958105,0.405301064,-10.18973064,16.45714378,0.956475675,4.227745533,0.967960596
223,Sparse_Mangrove,6,292,0.0296,0.0517,0.037999999,0.254000008,1.40148592,0.428571433,0.661759913,0.739726067,0.152731344,0.409090936,-8.991985321,23.86428642,0.418632269,6.705395699,0.952591062
224,Sparse_Mangrove,6,293,0.031199999,0.051399998,0.032600001,0.241600007,1.411364079,0.43425864,0.649146795,0.762217343,0.223809496,0.404934138,-7.642000675,29.13571358,0.630519629,6.10742712,0.980600655
225,Sparse_Mangrove,6,294,0.029300001,0.0528,0.037,0.256999999,1.407434225,0.436767906,0.659134924,0.748299301,0.175946534,0.415617138,-8.672727585,24.10000038,1.138784766,4.054671764,0.992834866
226,Sparse_Mangrove,6,295,0.0341,0.062100001,0.037700001,0.2958,1.426888704,0.509575486,0.652975678,0.773913026,0.244488969,0.464487106,-10.42010307,18.99285698,0.798195481,5.085212708,0.964229584
227,Sparse_Mangrove,6,296,0.0284,0.0447,0.029200001,0.256199986,1.49826622,0.465774775,0.70289129,0.79537487,0.209742889,0.433537036,-7.181358337,29.34285736,0.473758221,6.066923141,0.957266331
228,Sparse_Mangrove,6,297,0.0262,0.0524,0.030300001,0.256999999,1.450350523,0.456210256,0.661279917,0.789070666,0.267230958,0.431919217,-7.652966499,30.31428528,0.679938197,5.830649376,0.973551571
